cluster,global_distance,global_nimber_of_blocks,global_tfidf,local_distance,radious,word
1,4243,1,0.0011092481,0,4243.0,onceumar_bin_abdul
1,4231,13,0.0160248546,15,4231.026589375208,seventi
1,4243,1,0.0011092481,0,4243.0,habala
1,4241,3,0.0030436677,66,4241.513527032538,shaqiq_bin_salama
1,4225,19,0.0150990590,42,4225.208752239349,tion
1,3954,290,0.1243798973,48,3954.291339797815,narrated_ibn_umar
1,4219,25,0.0349068794,48,4219.273041650658,divorc
1,4241,3,0.0040582235,33,4241.128387587435,flock
1,4242,2,0.0021077134,0,4242.0,as_said
1,4243,1,0.0022184962,0,4243.0,del
1,3873,371,0.1585346696,28,3873.101212207086,vers
1,4243,1,0.0011092481,0,4243.0,fitnatil_mahya
1,4240,4,0.0039362872,0,4240.0,sufra
1,4243,1,0.0011092481,0,4243.0,ighfir_li
1,4082,162,0.0823078011,45,4082.248032640839,rakat
1,4228,16,0.0163377871,12,4228.017029293993,claim
1,4243,1,0.0011092481,0,4243.0,nataqain
1,4215,29,0.0362254995,24,4215.068326848333,river
1,4206,38,0.0668281106,21,4206.052424780271,greet
1,4243,1,0.0011092481,0,4243.0,an_naqi
1,4236,8,0.0090377307,37,4236.161588041703,sock
1,4217,27,0.0247077984,11,4217.014346667556,repent
1,4241,3,0.0040582235,0,4241.0,refrain
1,4243,1,0.0033277444,0,4243.0,said_bin_al_musayyab
1,4243,1,0.0011092481,0,4243.0,utba_bin_rabi
1,4230,14,0.0141777985,50,4230.295497952832,shape
1,4233,11,0.0103736669,0,4233.0,wrath
1,4187,57,0.0525880375,19,4187.043109403103,door
1,4223,21,0.0453366744,38,4223.170965045105,said_bin_al_musaiyab
1,4243,1,0.0011092481,0,4243.0,al_atma
1,4242,2,0.0021077134,50,4242.294662090318,al_qassiy
1,4174,70,0.0435124930,25,4174.0748675604755,takbir
1,4243,1,0.0011092481,0,4243.0,apart
1,4243,1,0.0011092481,0,4243.0,shoulder_blad
1,4160,84,0.0668663284,26,4160.081249206559,chief
1,4222,22,0.0170630714,27,4222.08633260856,abdullah_bin_abu
1,4235,9,0.0124513138,33,4235.128569476965,distribut
1,4236,8,0.0090377307,50,4236.295079429666,season
1,4242,2,0.0021077134,0,4242.0,hiram
1,4242,2,0.0021077134,0,4242.0,khalaqtani
1,4243,1,0.0011092481,0,4243.0,porridg
1,4241,3,0.0030436677,0,4241.0,richest
1,4242,2,0.0021077134,0,4242.0,as_sab
1,4243,1,0.0011092481,0,4243.0,wal_barad
1,4033,211,0.2573306218,26,4033.083807708439,said
1,4242,2,0.0021077134,0,4242.0,dhi_al_khalasa
1,4243,1,0.0011092481,0,4243.0,zaid_bin_wahab
1,4243,1,0.0011092481,0,4243.0,good__
1,4241,3,0.0030436677,0,4241.0,mill
1,4243,1,0.0011092481,0,4243.0,raudat_khakh
1,4243,1,0.0011092481,0,4243.0,called_ibn_al_lutbiya
1,3928,316,0.1318368257,24,3928.073319071323,bakr
1,4237,7,0.0101185001,57,4237.383390725932,betray
1,4224,20,0.0157604399,20,4224.0473482194775,khabbab
1,4224,20,0.0189125279,25,4224.073981359701,grandfath
1,4239,5,0.0047958224,0,4239.0,khuzaa
1,4230,14,0.0191817274,28,4230.092670379693,prison
1,4240,4,0.0049203590,25,4240.073702189621,singer
1,4243,1,0.0011092481,0,4243.0,ikh
1,4241,3,0.0030436677,33,4241.128387587435,circumcis
1,4239,5,0.0057549869,0,4239.0,situat
1,4241,3,0.0030436677,66,4241.513527032538,occup
1,4243,1,0.0011092481,0,4243.0,narrates_ibn_sirin
1,4228,16,0.0253235701,25,4228.0739113691,murder
1,4243,1,0.0011092481,0,4243.0,as_
1,4242,2,0.0021077134,50,4242.294662090318,occur
1,4240,4,0.0039362872,0,4240.0,musailama
1,4242,2,0.0021077134,0,4242.0,qissi
1,4243,1,0.0011092481,0,4243.0,upgrad
1,4243,1,0.0011092481,0,4243.0,called_ibn_al_utabiyya
1,4242,2,0.0094847104,0,4242.0,for_ibn_ubai
1,4141,103,0.0854191093,21,4141.053247665381,mountain
1,4243,1,0.0011092481,0,4243.0,fitnatil_masihid_dajj
1,4242,2,0.0021077134,50,4242.294662090318,biilmika
1,4242,2,0.0021077134,0,4242.0,naufal
1,4239,5,0.0047958224,20,4239.047180676337,uraina
1,4179,65,0.0675793975,18,4179.03876507505,bedouin
1,4235,9,0.0080044160,33,4235.128569476965,munabadha
1,4243,1,0.0011092481,0,4243.0,ahzab
1,4241,3,0.0030436677,0,4241.0,hamza_bin_abdul
1,4243,1,0.0011092481,0,4243.0,nabhan
1,4241,3,0.0030436677,0,4241.0,blew
1,4240,4,0.0039362872,50,4240.294801072208,abdullah_bin_kab_bin_malik
1,4243,1,0.0011092481,0,4243.0,ghul
1,4234,10,0.0455706700,0,4234.0,hound
1,4242,2,0.0021077134,0,4242.0,purif
1,4242,2,0.0021077134,0,4242.0,mabad
1,4243,1,0.0011092481,0,4243.0,wa_laka_l
1,4243,1,0.0011092481,0,4243.0,al_madain
1,4214,30,0.0293926570,40,4214.189839103123,had
1,4235,9,0.0097831751,11,4235.014285690191,step
1,4243,1,0.0011092481,0,4243.0,wassalawatu
1,4212,32,0.0392188712,18,4212.0384613628585,turn
1,4243,1,0.0011092481,0,4243.0,woke_up
1,4243,1,0.0011092481,0,4243.0,abiduna
1,4243,1,0.0022184962,0,4243.0,mad
1,4242,2,0.0021077134,0,4242.0,magian
1,3810,434,0.1630531240,48,3810.30235020792,ana
1,4203,41,0.0395197961,36,4203.154172761213,contain
1,4236,8,0.0072301845,62,4236.453705636354,shaiba
1,4235,9,0.0088937955,11,4235.014285690191,footstep
1,4225,19,0.0166884337,31,4225.113726280039,respect
1,4237,7,0.0064390455,14,4237.02312950968,sorrow
1,4238,6,0.0056286338,50,4238.294940185263,fitra
1,4215,29,0.0303111323,24,4215.068326848333,visit
1,4216,28,0.0208299635,14,4216.023244717704,al_miswar_bin_makhrama
1,4241,3,0.0050727794,66,4241.513527032538,pronounc
1,4242,2,0.0021077134,0,4242.0,dition
1,4243,1,0.0011092481,0,4243.0,hartha_bin_suraqa
1,4243,1,0.0011092481,0,4243.0,abu_rafi
1,4243,1,0.0011092481,0,4243.0,wa_lmamat
1,4243,1,0.0022184962,0,4243.0,centuri
1,4243,1,0.0011092481,0,4243.0,urban_bin_malik
1,4239,5,0.0047958224,40,4239.1887195547215,handkerchief
1,4221,23,0.0200142800,4,4221.001895285051,pleasur
1,4243,1,0.0011092481,0,4243.0,jo
1,4243,1,0.0011092481,0,4243.0,al_aslaml
1,4241,3,0.0030436677,0,4241.0,aris
1,4147,97,0.0635336551,28,4147.094525086208,doubt
1,4205,39,0.0272998081,15,4205.026753779338,abdullah_bin_abba
1,4242,2,0.0021077134,50,4242.294662090318,ltikaf
1,4238,6,0.0065667395,16,4238.030202818286,ye
1,4243,1,0.0011092481,0,4243.0,damira
1,4243,1,0.0011092481,0,4243.0,fornic
1,4200,44,0.0410342700,18,4200.038571251459,sleep
1,4234,10,0.0087635904,40,4234.188942406799,lahab
1,4240,4,0.0049203590,0,4240.0,counten
1,4241,3,0.0030436677,0,4241.0,public
1,4243,1,0.0011092481,0,4243.0,marur
1,4243,1,0.0011092481,0,4243.0,thakilat
1,4239,5,0.0047958224,20,4239.047180676337,cast
1,4242,2,0.0021077134,50,4242.294662090318,al_ikhla
1,4239,5,0.0047958224,0,4239.0,ali_bin_abu
1,4240,4,0.0039362872,25,4240.073702189621,jamrat_al_aqaba
1,4126,118,0.0650244471,39,4126.184314836166,badr
1,4240,4,0.0039362872,25,4240.073702189621,loan
1,4242,2,0.0021077134,50,4242.294662090318,aqiqa
1,4229,15,0.0123775711,26,4229.079923576758,utba
1,4241,3,0.0050727794,0,4241.0,razor
1,4243,1,0.0011092481,0,4243.0,uqail
1,4243,1,0.0011092481,0,4243.0,when_ibn_ziyad
1,4243,1,0.0011092481,0,4243.0,hamah
1,4242,2,0.0021077134,50,4242.294662090318,hijab
1,4240,4,0.0039362872,0,4240.0,musa_bin_ana
1,4242,2,0.0021077134,50,4242.294662090318,al_bunani
1,4237,7,0.0064390455,14,4237.02312950968,morsel
1,4243,1,0.0011092481,0,4243.0,intercessor
1,4236,8,0.0072301845,25,4236.073771784434,umaiya_bin_khalaf
1,4243,1,0.0011092481,0,4243.0,mahram
1,4243,1,0.0011092481,0,4243.0,allahumma_ighfirli
1,4241,3,0.0030436677,33,4241.128387587435,jamal
1,4243,1,0.0011092481,0,4243.0,taw_af
1,4218,26,0.0324086451,7,4218.00580843602,shepherd
1,4243,1,0.0011092481,0,4243.0,tainer
1,4243,1,0.0011092481,0,4243.0,annwar
1,4227,17,0.0218451824,23,4227.0625734663545,manumit
1,4243,1,0.0011092481,0,4243.0,diminish
1,4243,1,0.0011092481,0,4243.0,juwairiya_bin_qudama
1,4201,43,0.0295399062,44,4201.230415009393,amr
1,4186,58,0.0724527692,32,4186.122310683241,bow
1,4237,7,0.0064390455,14,4237.02312950968,hatib
1,4236,8,0.0072301845,50,4236.295079429666,mid_day
1,4243,1,0.0011092481,0,4243.0,al_quran
1,4241,3,0.0030436677,33,4241.128387587435,ziyad
1,4243,1,0.0011092481,0,4243.0,sweeter
1,4243,1,0.0011092481,0,4243.0,length____and
1,4240,4,0.0039362872,25,4240.073702189621,khabbab_bin_al_art
1,4232,12,0.0119495242,33,4232.128660615128,pebbl
1,4243,1,0.0022184962,0,4243.0,hint
1,4239,5,0.0047958224,0,4239.0,luqman
1,4234,10,0.0087635904,20,4234.04723639215,ing
1,4243,1,0.0011092481,0,4243.0,al_qasim_bin_abi
1,4243,1,0.0011092481,0,4243.0,affin
1,4242,2,0.0021077134,0,4242.0,allahu__akbar
1,4243,1,0.0011092481,0,4243.0,alhamdu_lillahi
1,4243,1,0.0011092481,0,4243.0,tiresom
1,4243,1,0.0011092481,0,4243.0,ajar
1,4239,5,0.0047958224,0,4239.0,disgrac
1,4243,1,0.0011092481,0,4243.0,quiliti
1,4241,3,0.0040582235,0,4241.0,keep
1,4241,3,0.0030436677,33,4241.128387587435,jafar_bin_abi
1,4243,1,0.0011092481,0,4243.0,jug
1,4240,4,0.0039362872,0,4240.0,stranger
1,4243,1,0.0011092481,0,4243.0,al_ansi
1,4243,1,0.0011092481,0,4243.0,balat
1,4243,1,0.0011092481,0,4243.0,bashir
1,4238,6,0.0056286338,16,4238.030202818286,proce
1,4205,39,0.0314997786,23,4205.062900837513,hold
1,4243,1,0.0011092481,0,4243.0,onethird
1,4045,199,0.0955451759,19,4045.0446227452176,resurrect
1,4235,9,0.0088937955,22,4235.057142471634,treatment
1,4243,1,0.0011092481,0,4243.0,hufaida
1,4240,4,0.0039362872,25,4240.073702189621,piou
1,4243,1,0.0011092481,0,4243.0,ad_duba
1,4243,1,0.0011092481,0,4243.0,dhulhijja
1,4230,14,0.0125098222,14,4230.023167785254,abdomen
1,4243,1,0.0022184962,0,4243.0,infi
1,4238,6,0.0065667395,0,4238.0,mustard
1,4243,1,0.0011092481,0,4243.0,_ibn_abza
1,4231,13,0.0160248546,38,4231.170641796429,star
1,4187,57,0.0370063967,21,4187.052662673351,sham
1,4241,3,0.0030436677,0,4241.0,saidi
1,4241,3,0.0030436677,0,4241.0,preval
1,4243,1,0.0011092481,0,4243.0,tempt
1,4239,5,0.0067141513,40,4239.1887195547215,bangl
1,4242,2,0.0021077134,0,4242.0,sack
1,4242,2,0.0021077134,50,4242.294662090318,niec
1,4240,4,0.0039362872,25,4240.073702189621,at_tamimi
1,4222,22,0.0209410422,36,4222.153478972549,arriv
1,4241,3,0.0071018912,66,4241.513527032538,barrier
1,4242,2,0.0021077134,0,4242.0,kanz
1,4232,12,0.0119495242,41,4232.19860120009,abov
1,4239,5,0.0067141513,0,4239.0,self
1,4158,86,0.0777935145,23,4158.063611827024,grave
1,4225,19,0.0150990590,42,4225.208752239349,mudd
1,4238,6,0.0112572677,33,4238.128478467825,except
1,4243,1,0.0011092481,0,4243.0,muhammad_bin_jafar
1,4242,2,0.0021077134,0,4242.0,temptat
1,4242,2,0.0021077134,0,4242.0,asim_bin_umar
1,4243,1,0.0011092481,0,4243.0,crack
1,4243,1,0.0011092481,0,4243.0,hajj_at_tamatu
1,4237,7,0.0091986365,14,4237.02312950968,loser
1,4243,1,0.0011092481,0,4243.0,laka_lhamd
1,4240,4,0.0039362872,0,4240.0,hasba
1,4239,5,0.0057549869,60,4239.424607184329,relationship
1,4241,3,0.0040582235,0,4241.0,blister
1,4243,1,0.0011092481,0,4243.0,alhamdu_lillah
1,4239,5,0.0047958224,0,4239.0,ahma
1,4240,4,0.0039362872,50,4240.294801072208,muhammad_bin_
1,4241,3,0.0030436677,33,4241.128387587435,tariq_bin_shihab
1,4237,7,0.0064390455,14,4237.02312950968,azib
1,4230,14,0.0116758341,7,4230.00579195821,benefic
1,4243,1,0.0011092481,0,4243.0,suratan_na
1,4243,1,0.0011092481,0,4243.0,surat_an_nasr
1,4242,2,0.0021077134,0,4242.0,bait_ulmaqdi
1,4206,38,0.0267312443,42,4206.209695200657,aiyub
1,4243,1,0.0011092481,0,4243.0,regular
1,4243,1,0.0011092481,0,4243.0,id_ul_aqha
1,4239,5,0.0086324803,0,4239.0,thorn
1,4162,82,0.0492224360,32,4162.123015961926,talha
1,4243,1,0.0011092481,0,4243.0,meter
1,4216,28,0.0364524361,17,4216.034274054233,idol
1,4240,4,0.0039362872,75,4240.663273592942,dhul_majaz
1,4230,14,0.0141777985,21,4230.052127338386,cours
1,4236,8,0.0090377307,37,4236.161588041703,rule
1,4243,1,0.0011092481,0,4243.0,mar_az_zahran
1,4243,1,0.0011092481,0,4243.0,den
1,4241,3,0.0040582235,33,4241.128387587435,drunken
1,4242,2,0.0021077134,0,4242.0,chink
1,4242,2,0.0021077134,50,4242.294662090318,al_thaqafi
1,4235,9,0.0124513138,11,4235.014285690191,mistak
1,4240,4,0.0039362872,0,4240.0,control
1,4241,3,0.0263784530,0,4241.0,and_ibn_az_zubair
1,4243,1,0.0011092481,0,4243.0,ath_thani
1,4243,1,0.0011092481,0,4243.0,almuta
1,4243,1,0.0011092481,0,4243.0,would_be_successor
1,4242,2,0.0021077134,50,4242.294662090318,sabra
1,4243,1,0.0011092481,0,4243.0,abdur_rehman
1,4243,1,0.0011092481,0,4243.0,hat
1,4243,1,0.0011092481,0,4243.0,shaa_llah
1,4231,13,0.0118077876,38,4231.170641796429,index
1,4153,91,0.0896900810,13,4153.020346687456,punish
1,4228,16,0.0204222339,18,4228.038315815031,cubit
1,4161,83,0.0712378647,18,4161.038932766672,heart
1,4243,1,0.0011092481,0,4243.0,ubai_bin_juraij
1,4243,1,0.0011092481,0,4243.0,qasiyya
1,4243,1,0.0011092481,0,4243.0,ahmad_bin_hanb
1,4243,1,0.0011092481,0,4243.0,abdullah_bin_al_maghaff
1,4241,3,0.0091310030,66,4241.513527032538,butter_fat
1,4239,5,0.0057549869,20,4239.047180676337,statu
1,4242,2,0.0042154269,0,4242.0,team
1,4243,1,0.0011092481,0,4243.0,atama
1,4240,4,0.0039362872,50,4240.294801072208,suitor
1,4182,62,0.0631558964,11,4182.014466737292,say
1,4243,1,0.0011092481,0,4243.0,emphasi
1,4242,2,0.0042154269,0,4242.0,dearest
1,4243,1,0.0011092481,0,4243.0,dhuljadd
1,4243,1,0.0011092481,0,4243.0,thither
1,4239,5,0.0047958224,40,4239.1887195547215,import
1,4238,6,0.0065667395,33,4238.128478467825,idea
1,4239,5,0.0047958224,40,4239.1887195547215,rahman_bin_auf
1,4242,2,0.0021077134,50,4242.294662090318,litig
1,4240,4,0.0059044308,50,4240.294801072208,listen
1,4230,14,0.0150117866,35,4230.144796576117,rise
1,4243,1,0.0011092481,0,4243.0,quibla
1,4243,1,0.0011092481,0,4243.0,haq
1,4241,3,0.0030436677,33,4241.128387587435,nasl
1,4239,5,0.0047958224,20,4239.047180676337,egg
1,4230,14,0.0116758341,35,4230.144796576117,turban
1,4243,1,0.0011092481,0,4243.0,suratal_falaq
1,4243,1,0.0011092481,0,4243.0,malik_bin_marwan
1,4243,1,0.0011092481,0,4243.0,carrier
1,4239,5,0.0057549869,20,4239.047180676337,truce
1,4241,3,0.0030436677,33,4241.128387587435,sahl_bin_abu
1,4236,8,0.0072301845,12,4236.016997133038,lo
1,4243,1,0.0011092481,0,4243.0,mijlaz
1,4243,1,0.0011092481,0,4243.0,relaps
1,4242,2,0.0031615701,0,4242.0,camp
1,4243,1,0.0011092481,0,4243.0,hibban
1,4235,9,0.0080044160,44,4235.228565260675,courtyard
1,4229,15,0.0123775711,20,4229.0472922397075,yemenit
1,4243,1,0.0011092481,0,4243.0,al_bariz
1,4236,8,0.0072301845,0,4236.0,khadir
1,4237,7,0.0073589092,28,4237.09251728116,liquor
1,4243,1,0.0011092481,0,4243.0,al_naqi
1,4228,16,0.0220560126,31,4228.113645587119,charg
1,4243,1,0.0011092481,0,4243.0,al_farsi
1,4243,1,0.0011092481,0,4243.0,alaslami
1,4243,1,0.0011092481,0,4243.0,ummu
1,4241,3,0.0030436677,66,4241.513527032538,ubai_bin_umar
1,4242,2,0.0021077134,0,4242.0,uqiyya
1,4240,4,0.0039362872,50,4240.294801072208,dise
1,4243,1,0.0011092481,0,4243.0,al_hajun
1,4241,3,0.0030436677,33,4241.128387587435,al_hanzali
1,4243,1,0.0011092481,0,4243.0,junada_bin_abi
1,4230,14,0.0116758341,28,4230.092670379693,maktum
1,4243,1,0.0011092481,0,4243.0,riot
1,4227,17,0.0145634549,35,4227.144899338086,attent
1,4243,1,0.0011092481,0,4243.0,yourself
1,4243,1,0.0011092481,0,4243.0,ala_bin_
1,4240,4,0.0039362872,0,4240.0,ali_bin_al_husain
1,4241,3,0.0030436677,33,4241.128387587435,driver
1,4236,8,0.0072301845,12,4236.016997133038,fateh_al_bari
1,4206,38,0.0281381518,28,4206.093199157622,etc
1,4238,6,0.0065667395,33,4238.128478467825,becom
1,4243,1,0.0011092481,0,4243.0,wa_ala
1,4242,2,0.0021077134,0,4242.0,amir_bin_sad_bin_abi
1,4242,2,0.0021077134,50,4242.294662090318,compan
1,4215,29,0.0214395814,17,4215.034282185615,humaid
1,4235,9,0.0088937955,33,4235.128569476965,thirti
1,4243,1,0.0011092481,0,4243.0,hr
1,4240,4,0.0039362872,0,4240.0,waraqa
1,4243,1,0.0011092481,0,4243.0,struck
1,4225,19,0.0150990590,5,4225.002958578846,abdullah_bin_ubai
1,4243,1,0.0011092481,0,4243.0,dhaar
1,4240,4,0.0039362872,25,4240.073702189621,aqra
1,4236,8,0.0072301845,0,4236.0,shuraih
1,4239,5,0.0067141513,20,4239.047180676337,brethren
1,4234,10,0.0087635904,0,4234.0,fai
1,4227,17,0.0186088591,29,4227.099478365751,breath
1,4243,1,0.0011092481,0,4243.0,pole
1,4243,1,0.0011092481,0,4243.0,de
1,4238,6,0.0065667395,33,4238.128478467825,soothsay
1,4243,1,0.0022184962,0,4243.0,origin
1,4243,1,0.0011092481,0,4243.0,lamam
1,4233,11,0.0095091946,45,4233.239185304795,al_juhfa
1,4218,26,0.0263791298,30,4218.106684283839,dish
1,4241,3,0.0030436677,0,4241.0,fauwadtu
1,4231,13,0.0143380278,23,4231.062514310088,calam
1,4241,3,0.0030436677,33,4241.128387587435,qaif
1,4241,3,0.0030436677,66,4241.513527032538,_bin_matta
1,4240,4,0.0039362872,50,4240.294801072208,jimar
1,4240,4,0.0039362872,75,4240.663273592942,khidam
1,4243,1,0.0011092481,0,4243.0,al_ju
1,4242,2,0.0021077134,0,4242.0,al_imran
1,4241,3,0.0030436677,33,4241.128387587435,pu
1,4243,1,0.0011092481,0,4243.0,al_fasiqin
1,4243,1,0.0011092481,0,4243.0,mafia
1,4240,4,0.0049203590,25,4240.073702189621,jump
1,4243,1,0.0011092481,0,4243.0,burda_bin_naiyar
1,4243,1,0.0011092481,0,4243.0,shighar
1,4243,1,0.0011092481,0,4243.0,lime
1,4243,1,0.0011092481,0,4243.0,particu
1,4240,4,0.0039362872,0,4240.0,ration
1,4235,9,0.0106725547,33,4235.128569476965,thought
1,4243,1,0.0011092481,0,4243.0,twenty_nin
1,4239,5,0.0067141513,20,4239.047180676337,accord
1,4239,5,0.0076733158,40,4239.1887195547215,defend
1,4126,118,0.0650244471,22,4126.058652031015,salama
1,4225,19,0.0150990590,26,4225.079999242618,kab_bin_malik
1,4238,6,0.0056286338,16,4238.030202818286,hadath
1,4243,1,0.0011092481,0,4243.0,aslamiya
1,4243,1,0.0011092481,0,4243.0,yemem
1,4243,1,0.0011092481,0,4243.0,al_allah
1,4239,5,0.0047958224,20,4239.047180676337,kinana
1,4242,2,0.0021077134,0,4242.0,_bin_hisham
1,4241,3,0.0030436677,33,4241.128387587435,al_ifada
1,4243,1,0.0011092481,0,4243.0,walaka_lhamd
1,4242,2,0.0021077134,50,4242.294662090318,easi
1,4242,2,0.0021077134,0,4242.0,baitul_maqdi
1,4241,3,0.0040582235,0,4241.0,scapula
1,4048,196,0.1272984812,22,4048.0597821672545,death
1,4212,32,0.0341349434,15,4212.026709317024,promis
1,4243,1,0.0011092481,0,4243.0,hitatun
1,4238,6,0.0056286338,16,4238.030202818286,nusuk
1,4226,18,0.0144305028,27,4226.086250894556,bahrain
1,4234,10,0.0105163085,10,4234.011809147442,trick
1,4243,1,0.0011092481,0,4243.0,extralob
1,4235,9,0.0088937955,44,4235.228565260675,avers
1,4243,1,0.0011092481,0,4243.0,abu_an_nadr
1,4081,163,0.0826796792,33,4081.1334209996126,ali
1,4241,3,0.0030436677,0,4241.0,army_unit
1,4240,4,0.0039362872,0,4240.0,lace
1,4242,2,0.0021077134,0,4242.0,mover
1,4242,2,0.0021077134,0,4242.0,zaid_bin_amr
1,4241,3,0.0030436677,66,4241.513527032538,muhammad_bin_al_munkadir
1,4243,1,0.0011092481,0,4243.0,lil_lahi
1,4243,1,0.0011092481,0,4243.0,graciou
1,4172,72,0.0512783977,18,4172.038830116518,war
1,4243,1,0.0022184962,0,4243.0,fore_leg
1,4243,1,0.0011092481,0,4243.0,binilaqa
1,4231,13,0.0210853351,7,4231.005790589278,speak
1,4243,1,0.0011092481,0,4243.0,dhu_attufyatain
1,4243,1,0.0011092481,0,4243.0,hoof
1,4231,13,0.0118077876,30,4231.106356498262,express
1,4214,30,0.0220444927,53,4214.333280603232,malik
1,4242,2,0.0021077134,0,4242.0,revolut
1,4242,2,0.0021077134,0,4242.0,circumst
1,4243,1,0.0011092481,0,4243.0,aish
1,4217,27,0.0314462889,18,4217.03841576052,victori
1,4242,2,0.0021077134,50,4242.294662090318,husain
1,4210,34,0.0244200605,23,4210.0628261345455,aufa
1,4243,1,0.0011092481,0,4243.0,measl
1,4243,1,0.0011092481,0,4243.0,az_zuhrl
1,4235,9,0.0080044160,0,4235.0,vain
1,4243,1,0.0011092481,0,4243.0,qaimati
1,4235,9,0.0080044160,33,4235.128569476965,explan
1,4241,3,0.0030436677,66,4241.513527032538,qais_bin_abi
1,4241,3,0.0040582235,33,4241.128387587435,task
1,4243,1,0.0011092481,0,4243.0,al_hajabi
1,4235,9,0.0080044160,33,4235.128569476965,marwan_bin_al_hakam
1,4243,1,0.0011092481,0,4243.0,hami
1,4243,1,0.0011092481,0,4243.0,ashariyyin
1,4240,4,0.0049203590,0,4240.0,disappear
1,4243,1,0.0011092481,0,4243.0,muddaththir
1,4215,29,0.0288325404,10,4215.0118623795115,la
1,4242,2,0.0031615701,0,4242.0,blanket
1,4239,5,0.0047958224,40,4239.1887195547215,saturday
1,4216,28,0.0252935271,28,4216.092978101882,offspr
1,4240,4,0.0039362872,0,4240.0,purchas
1,4243,1,0.0011092481,0,4243.0,azlam
1,4227,17,0.0137543741,29,4227.099478365751,al_mughira
1,4242,2,0.0021077134,0,4242.0,hail
1,4241,3,0.0030436677,0,4241.0,eater
1,4207,37,0.0304011015,5,4207.0029712373625,help
1,4243,1,0.0011092481,0,4243.0,_bin_atik
1,4242,2,0.0021077134,50,4242.294662090318,abdullah_bin_umar_bin_al_khattab
1,4243,1,0.0011092481,0,4243.0,zaraiq
1,4225,19,0.0230459322,21,4225.052189026782,plagu
1,4238,6,0.0056286338,33,4238.128478467825,rear
1,4216,28,0.0208299635,28,4216.092978101882,sad_bin_abi
1,4237,7,0.0064390455,28,4237.09251728116,shecamel
1,4243,1,0.0011092481,0,4243.0,narrated_ibn_muhairiz
1,4242,2,0.0021077134,0,4242.0,ceil
1,4243,1,0.0011092481,0,4243.0,ufair
1,4161,83,0.1029656532,37,4161.1645004733955,eat
1,4243,1,0.0011092481,0,4243.0,siddiqin
1,4243,1,0.0011092481,0,4243.0,burnu
1,4242,2,0.0021077134,0,4242.0,salaim
1,4240,4,0.0039362872,0,4240.0,milhan
1,4231,13,0.0126512010,46,4231.25005169867,event
1,4231,13,0.0109643742,30,4231.106356498262,meantim
1,4237,7,0.0064390455,14,4237.02312950968,unai
1,4241,3,0.0030436677,0,4241.0,al_maqburi
1,4240,4,0.0039362872,25,4240.073702189621,amr_bin_taghlib
1,4220,24,0.0183408774,20,4220.047393098803,ali_bin_abi
1,4242,2,0.0021077134,0,4242.0,popul
1,4239,5,0.0047958224,40,4239.1887195547215,muhammad_bin_maslama
1,4243,1,0.0011092481,0,4243.0,dhatun_nitaq
1,4243,1,0.0033277444,0,4243.0,said_bin_yasar
1,4243,1,0.0011092481,0,4243.0,wal_ard
1,4243,1,0.0011092481,0,4243.0,kudhibu
1,4243,1,0.0011092481,0,4243.0,palm_fibr
1,4221,23,0.0230934000,30,4221.106608461814,live
1,4243,1,0.0011092481,0,4243.0,suburb
1,4243,1,0.0011092481,0,4243.0,muhammad_bin_amr_bin_ata
1,4243,1,0.0011092481,0,4243.0,al_jadd
1,4242,2,0.0021077134,50,4242.294662090318,taqdiru
1,4197,47,0.0384800025,46,4197.252077252449,barley
1,4242,2,0.0021077134,0,4242.0,jumad
1,3691,553,0.2812752686,28,3691.1062027527737,hand
1,4242,2,0.0021077134,0,4242.0,trader
1,4243,1,0.0011092481,0,4243.0,infus
1,4203,41,0.0284265200,21,4203.052462199348,usama_bin_zaid
1,4243,1,0.0011092481,0,4243.0,samurah
1,4238,6,0.0075048451,50,4238.294940185263,grey
1,4242,2,0.0021077134,50,4242.294662090318,al_farisi
1,4238,6,0.0075048451,0,4238.0,possess
1,4238,6,0.0103191620,50,4238.294940185263,as_sahmi
1,4242,2,0.0021077134,0,4242.0,kilab
1,4243,1,0.0011092481,0,4243.0,bereav
1,4243,1,0.0011092481,0,4243.0,yazid_bin_muawaiya
1,4233,11,0.0190183892,18,4233.038270556976,magic
1,4238,6,0.0121953733,33,4238.128478467825,and_ibn_umar
1,4216,28,0.0349645816,28,4216.092978101882,stand
1,4242,2,0.0021077134,50,4242.294662090318,walmu
1,4229,15,0.0165034282,53,4229.332098570648,medicin
1,4243,1,0.0011092481,0,4243.0,rasulul_lah
1,4239,5,0.0095916448,0,4239.0,resembl
1,4243,1,0.0011092481,0,4243.0,al_khud
1,4239,5,0.0047958224,20,4239.047180676337,suraqa
1,4243,1,0.0011092481,0,4243.0,epilepsi
1,4243,1,0.0011092481,0,4243.0,hanif
1,4243,1,0.0011092481,0,4243.0,honour
1,4242,2,0.0021077134,0,4242.0,tarawih
1,4243,1,0.0011092481,0,4243.0,walak_lhamd
1,4243,1,0.0011092481,0,4243.0,_bin_afra
1,4243,1,0.0011092481,0,4243.0,zaid_bin_hasan
1,4243,1,0.0011092481,0,4243.0,wadahu
1,4243,1,0.0011092481,0,4243.0,disloc
1,4243,1,0.0011092481,0,4243.0,three
1,4243,1,0.0011092481,0,4243.0,enc
1,4219,25,0.0364245698,32,4219.121354026215,tide
1,4171,73,0.0449645927,39,4171.182326391403,bilal
1,4239,5,0.0047958224,40,4239.1887195547215,break
