cluster,global_distance,global_tfidf,local_distance,radious,word
1,234,0.0349580878,95,252.54900514553606,conquest
1,253,0.0303111323,93,269.5514793133215,visit
1,214,0.0544194143,95,234.138847695123,booti
1,248,0.0244200605,94,265.2168923730161,aufa
1,199,0.0496869140,84,216.00231480241132,gabriel
1,277,0.0047958224,60,283.42371107583784,household
1,281,0.0011092481,0,281.0,was_salatil
1,275,0.0064390455,85,287.8367592924851,doesnt
1,268,0.0116758341,85,281.1565400270817,rida
1,280,0.0021077134,50,284.42925306655786,barik
1,224,0.0724527692,91,241.7788245483876,bow
1,278,0.0059044308,75,287.9392296996017,retali
1,242,0.0369209539,95,259.97884529322766,talk
1,268,0.0116758341,92,283.3513719747974,ad_darda
1,256,0.0286401980,92,272.02941017470886,return
1,281,0.0011092481,0,281.0,al_qaswa
1,262,0.0157604399,95,278.69158580768095,flesh
1,281,0.0011092481,0,281.0,wahab
1,280,0.0021077134,50,284.42925306655786,makhzumiya
1,228,0.0531757282,98,248.16929705344293,fruit
1,256,0.0211033038,80,268.2088738278434,command
1,273,0.0088937955,88,286.8327038536575,soup
1,265,0.0137543741,88,279.22929645723065,al_hudaibiya
1,273,0.0088937955,88,286.8327038536575,demand
1,266,0.0187884552,93,281.78892810044897,whenev
1,188,0.1140379019,88,207.57649192526594,prostrat
1,262,0.0189125279,85,275.44327909753036,behold
1,281,0.0011092481,0,281.0,ubaidullah_bin_ad_bin_khiyair
1,232,0.0380079255,94,250.3197954617253,my
1,253,0.0569257850,86,267.21714016881475,eclips
1,279,0.0030436677,66,286.70019183809416,observ
1,280,0.0021077134,50,284.42925306655786,ubaidullah_bin_adi_bin_al_khiyar
1,192,0.0528932450,93,213.3377603707323,_ibn_abba
1,278,0.0039362872,75,287.9392296996017,virtu
1,212,0.0435124930,94,231.9051530259731,takbir
1,281,0.0011092481,0,281.0,wa_rahmatu_l_lahi
1,263,0.0150990590,89,277.6508598942204,jamra
1,279,0.0030436677,33,280.94483444263574,saul
1,268,0.0116758341,64,275.5358415887124,benefic
1,275,0.0064390455,85,287.8367592924851,azib
1,280,0.0021077134,50,284.42925306655786,item
1,265,0.0153725358,82,277.39682766751315,inform
1,204,0.0698074442,97,225.88713996153035,marriag
1,276,0.0056286338,66,283.78160616925123,unseen
1,279,0.0040582235,66,286.70019183809416,matur
1,275,0.0128780910,85,287.8367592924851,heap
1,251,0.0336020419,93,267.67517628648346,rel
1,278,0.0039362872,75,287.9392296996017,ledg
1,255,0.0202154714,96,272.472016911829,presenc
1,279,0.0030436677,66,286.70019183809416,built
1,214,0.0425347146,80,228.46443924602357,abraham
1,268,0.0116758341,92,283.3513719747974,er
1,245,0.0261590873,97,263.50332066218823,taslim
1,279,0.0030436677,66,286.70019183809416,at_tahiyatu
