cluster,global_distance,global_tfidf,local_distance,radious,word
1,2216,0.0204888205,76,2217.3028660965556,form
1,2240,0.0011092481,0,2240.0,len
1,2239,0.0021077134,50,2239.558215363021,alamu
1,2240,0.0011092481,0,2240.0,safwan_bin_salim
1,2240,0.0011092481,0,2240.0,inspit
1,2224,0.0266996674,70,2225.1013460065137,invit
1,2231,0.0122690265,60,2231.806667254133,surfac
1,2239,0.0021077134,0,2239.0,farsakh
1,2224,0.0202270208,52,2224.6078306074533,usuri
1,2240,0.0011092481,0,2240.0,cend
1,2224,0.0177997783,58,2224.756166414648,aloud
1,2228,0.0160248546,84,2229.582920637849,symbol
1,2237,0.0039362872,75,2238.256911080585,endeavor
1,2240,0.0011092481,0,2240.0,drawing____may
1,2240,0.0011092481,0,2240.0,crooked
1,2238,0.0030436677,33,2238.243284363878,admir
1,2226,0.0165034282,86,2227.660656383732,livestock
1,2240,0.0011092481,0,2240.0,u_nshaqqat
1,2240,0.0022184962,0,2240.0,bray
1,2228,0.0109643742,30,2228.201965711367,whom
1,2240,0.0011092481,0,2240.0,ie
1,2240,0.0011092481,0,2240.0,dhaar
1,2240,0.0055462406,0,2240.0,to_ibn_
1,2240,0.0011092481,0,2240.0,amir_bin_fuhaira
1,2236,0.0047958224,40,2236.357753133429,ar_rabadha
1,2174,0.0420428270,61,2174.8556273923105,id
1,2240,0.0011092481,0,2240.0,slip
1,2239,0.0021077134,0,2239.0,poem
1,2194,0.0486063189,68,2195.0535300989814,evil
1,2239,0.0021077134,0,2239.0,risaf
1,2221,0.0189125279,55,2221.680895178243,grandfath
1,2236,0.0047958224,40,2236.357753133429,terror
1,2240,0.0022184962,0,2240.0,staircas
1,2208,0.0238325049,60,2208.81506695332,christian
1,2240,0.0011092481,0,2240.0,rahmatullah
1,2240,0.0011092481,0,2240.0,raja
1,2237,0.0039362872,25,2237.139691659866,loan
1,2237,0.0039362872,50,2237.5587143134367,hamd
1,2235,0.0056286338,50,2235.559214156494,tortur
1,2240,0.0011092481,0,2240.0,antalghafurrahim
1,2239,0.0021077134,50,2239.558215363021,firdau
1,2225,0.0130702297,43,2225.41546682861,past
1,2239,0.0031615701,50,2239.558215363021,camp
1,2119,0.0830737951,61,2119.8778266683203,kind
1,2230,0.0095091946,54,2230.6537158420624,caesar
1,2237,0.0039362872,0,2237.0,ari
1,2240,0.0011092481,0,2240.0,stepdaught
1,2235,0.0065667395,83,2236.5406323158986,juic
1,2239,0.0021077134,0,2239.0,al_mualla
1,2232,0.0160088320,66,2232.9755932387616,tattoo
1,2240,0.0011092481,0,2240.0,taimul_lah
1,2212,0.0258753568,51,2212.587851363195,look
1,2239,0.0021077134,0,2239.0,an_nibadh
1,2238,0.0030436677,0,2238.0,jahm
1,2240,0.0011092481,0,2240.0,laha
1,2236,0.0067141513,40,2236.357753133429,pieti
1,2240,0.0011092481,0,2240.0,de
